poi_id,category,name,long,lat
1590,Digi,Digi Centre Pandan Indah,101.7530140000,3.1329400000
7704,Pharmacy,Guardian @ Qiant Superstore Kulim,100.5465020000,5.3855560000
17265,Pet_store,PetsMore.Com,101.6723176000,3.0822939000
10108,Bank,Hsbc,102.9298720000,1.8491230000
9317,Bank,"Bsn Main Branch, Bintulu",113.0432410000,3.1712160000
3200,Petrol_station,Shell Jalan Laksamana Cheng Ho,102.2640140000,2.1935720000
11386,Restaurant,Kedai Restoran Kuo Man ,116.0841820000,5.9689980000
9194,Bank,Maybank Batu Pahat,102.9301740000,1.8490070000
4069,Petrol_station,Petron,100.3536700000,6.0996000000
2518,Celcom,Celcom @ Jalan Gaya 28,103.8008540000,1.5693680000
17362,Pet_store,Aquapet Graceland Company,110.3306265000,1.4910898000
9987,Bank,Bank Muamalat Malaysia Berhad,115.2493070000,5.2764090000
13703,Hotel,One Hotel,115.2384710000,5.2805690000
4835,Petrol_station,Caltex Jln Johor,103.8975170000,1.7222230000
16564,Stadium,Tan Sri Dato Haji Hassan Yunos Stadium,103.7515650000,1.4975900000
15803,Cafe,Kim Keong Enterprise Cafe ,101.1433400000,4.3279750000
11217,Restaurant,Hing Huat Cafe,113.0901110000,3.1905700000
16488,Stadium,Stadium Telekom,101.6668300000,3.1158900000
1345,Petrol_station,PETRONAS - Tanjung Lumpur,103.3370400000,3.7973810000
2851,Petrol_station,Shell,103.1004600000,5.2339350000
3178,Petrol_station,Shell,102.4314420000,2.3125430000
146,Mall,Megamal Pinang,100.3993740000,5.3766670000
16718,Pet_store,Polypets Shop Sdn. Bhd.,102.2365722000,6.0870778000
16833,Pet_store,Hing Pets Centre,101.0488980000,4.5677370000
1257,Petrol_station,Stesen Minyak Petronas Jengka 21,102.4659270000,3.7268670000
6680,Convenience_store,Mydin,101.5263000000,3.1148650000
6992,Convenience_store,Econsave @ Raja Uda,100.3885700000,5.4335960000
2375,Celcom,Celcom Axiata Berhad (167469-A),113.9915530000,4.3990280000
7071,Convenience_store,TESCO KOTA BHARU,102.2316220000,6.1145410000
13088,Hotel,The Happy 8 Retreat,101.0790680000,4.5805530000
5951,Convenience_store,"7-eleven @ Telipok, Kota Kinabalu",116.1611720000,6.0450850000
16484,Stadium,UPM Sports Centre,101.7258330000,2.9863710000
59,Golf,Kelab Golf Angkatan Tentera,101.6922660000,3.1160930000
8712,Bank,Maybank,103.1368040000,5.3299620000
17095,Pet_store,Kingfisher Pet House,116.1217440000,6.0172180000
122,Mall,Plazza Kota Tinggi,103.9024380000,1.7305850000
16792,Pet_store,Pet Shop,114.0061080000,4.4136610000
7428,Convenience_store,Giant Supermarket Amcorp Mall,101.6471180000,3.1046070000
11528,Restaurant,Kfc Bahau,102.4005180000,2.8108050000
14871,Hotel,M Hotels,110.3676850000,1.5526390000
9825,Bank,Affin Bank Mentakab,102.3495630000,3.4849200000
3985,Petrol_station,Petron Sg Dua,100.4229260000,5.4463360000
3521,Petrol_station,Stesen Minyak Shell,116.2214950000,6.1497630000
3829,Petrol_station,Shell,110.3006680000,1.5090510000
13265,Hotel,Marvelux Hotel,102.2333190000,2.1976710000
11641,Restaurant,Pasar Kampar,101.1498130000,4.3157190000
831,Petrol_station,Petronas @ Lebuhraya Pasir Gudang,103.7679970000,1.5407990000
13549,Hotel,Rocana Hotel,103.3283790000,3.8166290000
16854,Pet_store,Happy Petsland And Aquatic,101.1103986000,4.6595031000
9653,Bank,Atm - Maybank Kuah Jetty,99.8511560000,6.3064220000
9344,Bank,Ambank,118.3305270000,5.0222230000
8714,Bank,Atm - Ambank Kuala Terengganu,103.1369110000,5.3295760000
1006,Petrol_station,Petronas Inanam,116.1312030000,5.9929020000
595,Petrol_station,Petronas,100.3564200000,6.0909300000
9191,Bank,Ambank,102.9264280000,1.8546540000
8934,Bank,Alliance Bank Malaysia Berhad,113.9955590000,4.3327500000
10229,Bank,RHB Bank Berhad,103.5433030000,2.2078030000
11197,Restaurant,Mister Coffee Station,102.5707680000,2.0487540000
3764,Petrol_station,Shell Jalan Jemaluang,103.8348970000,2.4303920000
1816,Digi,Digi Store Express,101.6151950000,3.1512720000
6301,Convenience_store,Jitheng Enterprise(kdai bah),100.1335650000,6.4006110000
15633,Cafe,Kuan Ah Coffee Shop,116.0881010000,5.9575210000
6444,Convenience_store,Pasar Mini Keluarga,100.6594670000,4.1995270000
13729,Hotel,Global Hotel Labuan,115.2396050000,5.2800200000
3932,Petrol_station,Petron,101.7203870000,3.1472730000
5511,Convenience_store,7-11 Jalan Kota Taiping,100.7398590000,4.8510390000
6797,Convenience_store,Pasar Mini Sakan,100.3543320000,6.1412370000
5296,Convenience_store,"7-eleven @ Jalan Gong Badak, Kuala Terengganu",103.0866820000,5.3665080000
9410,Bank,Atm - Maybank Petronas Balok,103.3688430000,3.9368290000
10978,Restaurant,Hong Fu Seafood,111.8423650000,2.2920760000
410,Petrol_station,Petronas Jalan Padang Tembak,102.2904370000,6.1495600000
12589,Restaurant,bing! coffee,110.3372060000,1.5316480000
8869,Bank,Bank Simpanan Nasional Kulim,100.5549970000,5.3687750000
15181,Cafe,Madli's,114.0089840000,4.4719980000
3914,Petrol_station,Petron,101.7209070000,2.6457290000
342,Petrol_station,Petronas,101.6419100000,3.0461200000
2525,Celcom,Celcom @ NTS Communication & Trading,103.5929990000,1.4535470000
8631,Bank,Maybank,101.7421690000,3.1357250000
5429,Convenience_store,"7-eleven @ Jalan Thien Teik, Air Itam",100.2879770000,5.3981600000
13230,Hotel,City Park Hotel Melaka,102.2524160000,2.1859390000
15017,Cafe,DD Bear Cafe,117.9112650000,4.2713390000
8861,Bank,Maybank,100.2803730000,5.4652880000
15549,Cafe,Secret Recipe Putra Nilai,101.7973520000,2.8147610000
3797,Petrol_station,Shell,101.5767460000,3.0563510000
7927,Pharmacy,Guardian,101.6427500000,3.2133700000
9963,Bank,Bank Simpanan Nasional (BSN),113.7832100000,2.7054900000
13283,Hotel,Accordian Hotel Malacca,102.2526990000,2.2001360000
1493,Petrol_station,Petronas Samarahan Express Way,110.4175390000,1.4686100000
2469,Celcom,Celcom @ Bintang Point,102.6887150000,2.4369970000
7181,Convenience_store,Giant @ Jalan Batu Caves,101.6942040000,3.2354050000
10619,Restaurant,Secret Recipe Wisma Cemerlang Kuala Terengganu,103.1429600000,5.3363120000
5284,Convenience_store,100 Yen Sdn. Bhd.,117.8883420000,4.2480910000
11312,Restaurant,Pizza Hut Kuantan Parade,103.3234210000,3.8047990000
8148,Electronics_store,Senheng,101.6160880000,3.0226970000
12694,Hotel,The Federal Kuala Lumpur,101.7086490000,3.1445900000
10045,Bank,Maybank,103.2159900000,3.7639600000
4283,Petrol_station,Petron,101.6081590000,3.1976660000
1314,Petrol_station,"PETRONAS - Klebang Jaya, Ipoh",101.0758920000,4.5915280000
13749,Hotel,Gunung Ledang Resort,102.6361010000,2.3485710000
2767,Affluent Area,Bangsar,101.6797838000,3.1290100000
4495,Petrol_station,Caltex Kampung Melayu Subang,101.5352050000,3.1442300000
1592,Digi,Digi,101.5980000000,3.3019300000
15777,Cafe,McDonald's Teluk Intan,101.0268190000,4.0179130000
13680,Hotel,Beaufort Hotel,115.7273120000,5.3474930000
10725,Restaurant,Bali Hai Seafood Market,100.3154340000,5.4338500000
4901,Petrol_station,Caltex Jalan Tanah Putih,103.3158320000,3.7952340000
15392,Cafe,Asian Havana Cafe,102.2522140000,2.1856590000
12206,Restaurant,Pak Su Seafood,103.3812400000,4.1023840000
10150,Bank,Public Bank @ Kuala Dungun,103.3996830000,4.7564590000
1635,Digi,Digi Sdn. Bhd.,100.2856460000,5.3255980000
880,Petrol_station,Petronas,103.8983030000,1.7234420000
16355,Amusement_park,Sambill Park (M) Sdn Bhd,101.7218480000,3.0837890000
10906,Restaurant,KFC @ Kuala Perlis,100.1294170000,6.3984660000
4946,Petrol_station,Bhpetrol,101.6911100000,3.1939000000
13983,Hotel,"AL-NAJWAN HOME STAY, TEMERLOH PAHANG MALAYSIA",102.4542880000,3.4595320000
15058,Cafe,PappaRich Kopitiam,103.1359180000,5.3339840000
3256,Petrol_station,Shell Petrol Station,103.3041740000,2.0196090000
11653,Restaurant,James Cendol,100.6905930000,4.2153470000
11049,Restaurant,Number 41 Guesthouse,102.2480440000,2.1962700000
12575,Restaurant,Chua Sew Hua Restaurant,102.5402590000,2.2654410000
17042,Pet_store,Setapak Pet Shop,101.6954435000,2.9256406000
16368,Amusement_park,I-Berhad,101.4833740000,3.0659530000
15605,Cafe,Duo Bakery Cafe,103.3237530000,3.8152880000
271,Star LRT,Stesen Star Lrt Sungai Besi (s65),101.7081400000,3.0635500000
232,ERL,Klia Express,101.6862500000,3.1344100000
123,Mall,Plaza Arisun,103.9027750000,1.7275810000
11072,Restaurant,Restoran Bariani Power,102.9338710000,1.8367950000
2423,Celcom,Celcom Authorised Dealer Kangar,100.1942290000,6.4364400000
12417,Restaurant,Arrahnu Yapeim Cawangan Sungai Petani,100.5018070000,5.6612700000
13496,Hotel,De Leon Hotel,118.3283500000,5.0205910000
1580,Digi,Digi,101.7513480000,3.2071660000
3193,Petrol_station,Shell,102.3985850000,2.5290450000
17305,Pet_store,Aqua World Aquarium Enterprise,103.6550000000,1.5472700000
11744,Restaurant,Ummi Lilly Masakan Patin,102.3815920000,3.5751870000
5186,Petrol_station,Bhpetrol Pjs 8 Pj,101.6141330000,3.0789300000
4548,Petrol_station,Caltex Paloh,102.1481860000,5.8289410000
5204,Petrol_station,BHP,101.6964220000,3.2363480000
9671,Bank,Public Bank,100.6958700000,4.2153220000
10431,Bank,Bank Simpanan Nasional @ Siburan,110.4047390000,1.3613080000
15558,Cafe,Secret Recipe Seremban,101.9386900000,2.7239050000
13429,Hotel,Jinhold Apartment Hotel,113.0349480000,3.1886520000
1454,Petrol_station,PETRONAS - Johan Setia - New,101.4182220000,2.9967820000
4100,Petrol_station,Petron,101.9876600000,2.7059600000
7803,Pharmacy,Dataran Pahlawan Melaka Megamall (Guardian),102.2505550000,2.1903850000
9328,Bank,Ambank Lahad Datu,118.3303330000,5.0222020000
15073,Cafe,Ezee Oren Cafe,102.4035640000,5.8341160000
6423,Convenience_store,"7-eleven @ Taman Ungku Tun Aminah, Skudai",103.6526180000,1.5095040000
1611,Digi,Digi Specialised Store Tawau,117.8916630000,4.2467530000
7287,Convenience_store,Giant,103.3023330000,2.0145460000
16324,Cafe,Memories Grand Cafe Sdn. Bhd.,110.3489960000,1.5027080000
3410,Petrol_station,Shell,101.9694920000,2.6858600000
11527,Restaurant,Mcdonald's,102.8216730000,2.5033240000
10189,Bank,CIMB Bank Berhad,103.3996830000,4.7564590000
12949,Hotel,Old Penang Guesthouse,100.3367100000,5.4181990000
3441,Petrol_station,Shell,103.4404500000,4.6261130000
10543,Restaurant,Coliseum Caf,101.6964370000,3.1540430000
16631,Stadium,Stadium Bakri Rais,100.8827480000,4.3473100000
7742,Pharmacy,Guardian Taman Ipoh Selatan,101.1184030000,4.6085000000
1190,Petrol_station,Petronas,101.5790770000,3.3251780000
9761,Bank,Maybank,101.6689890000,3.2382540000
3924,Petrol_station,Petron,101.7340480000,3.1343780000
12940,Hotel,Hotel Sentral Seaview Penang,100.3056290000,5.4635530000
8891,Bank,United Overseas Bank Miri,113.9869760000,4.3972520000
12972,Hotel,Broadway Budget Hotel,100.3386420000,5.4178880000
15540,Cafe,Komok Cafe,113.8844280000,3.8684830000
6145,Convenience_store,7-11 Taman Jaya 7,102.4500750000,3.4547130000
15616,Cafe,D`lelapan Cafe,103.3252560000,3.8167120000
10404,Bank,Al Rajhi Bank Kuching,110.3525350000,1.5572290000
13487,Hotel,Bike and Tours and Accomodation,118.3190870000,5.0321090000
13336,Hotel,The Silver Inn,102.9277570000,1.8491130000
6394,Convenience_store,7-11 Yong Peng,103.0662040000,2.0110590000
1645,Digi,Digi Specialised Store,100.4371270000,5.3660230000
13474,Hotel,Mastama Inn,113.0449350000,3.1700290000
17160,Pet_store,Puppy Zone Station,100.2901349000,5.3210080000
12778,Hotel,Hotel Far East,117.8882380000,4.2475400000
6525,Convenience_store,My News Cafe,101.6159900000,3.1489880000
312,Petrol_station,Petronas,101.6834410000,2.7647200000
11919,Restaurant,Kfc Kuala Lipis,102.0552700000,4.1846350000
4816,Petrol_station,Caltex Ulu Tiram,103.8188130000,1.5888560000
6775,Convenience_store,PASARAYA BORONG SAKAN ULU LANGAT,101.7710320000,3.0563340000
9892,Bank,Public Bank,101.7027040000,3.1647760000
1050,Petrol_station,Petronas,101.5870100000,3.0216000000
9158,Bank,Taman Malim Jaya,102.2336470000,2.2376540000
2626,Celcom,Celcom (Double Qi Enterprise) @ Jalan Sultan Abdullah,101.0194380000,4.0102030000
4054,Petrol_station,Petron Psn Tranchell Menglembu,101.0453920000,4.5632240000
3925,Petrol_station,Petron,101.6781290000,3.1066070000
14872,Hotel,"The LimeTree Hotel, Kuching",110.3564430000,1.5561960000
140,Mall,Amanjaya Mall,100.5096450000,5.6736400000
4704,Petrol_station,Caltex Port Dickson,101.8032380000,2.5258710000
13883,Hotel,Father's Guesthouse,101.3763210000,4.4684540000
4682,Petrol_station,Caltex Jalan Tandop,100.3813590000,6.0265710000
3287,Petrol_station,Shell,103.8168200000,1.5011740000
6342,Convenience_store,"7-Eleven Malaysia : Store 1473-KAMPUNG Baru Ijok, Kuala Selangor, Selangor",101.4142640000,3.3147710000
8143,Electronics_store,Senheng Lake City,101.7177700000,3.2065200000
4167,Petrol_station,Petron Jalan Berlian Satu,103.2960670000,2.0173700000
9579,Bank,Easy RHB @ Jalan Tun Mustapha,115.2390040000,5.3036460000
17238,Pet_store,Ci Petz,101.1102339000,4.6588899000
10849,Restaurant,Assam House Restaurant,101.0936300000,4.5989150000
17275,Pet_store,U R My Pet House Sdn Bhd @ Taman Prima Saujana,101.8066017000,3.0080023000
11322,Restaurant,KFC @ Kuantan 2,103.3225970000,3.8108740000
170,Mall,Chai Leng Complex,100.3934090000,5.3819420000
14874,Hotel,Telang Usan Hotel Kuching,110.3511100000,1.5539280000
16469,Amusement_park,Optique Ninety Nine,110.3257800000,1.4262490000
15035,Cafe,Uncle Chua Kopitiam,103.1484830000,5.3320370000
10452,Bank,Standard Chartered Sandakan Branch,118.1176820000,5.8408680000
11670,Restaurant,Kedai Jelly Yee Shen,118.6126630000,4.4798310000
6126,Convenience_store,99 Speedmart Taman Jati,101.5857440000,3.3073880000
14572,Hotel,Golden City Hotel,103.8368640000,2.4311100000
5364,Convenience_store,"7-eleven @ Jalan Telipot, Kota Bharu",102.2422350000,6.1089550000
8550,Mall,The Store,101.5172100000,3.0740800000
9071,Bank,Bank Islam,111.8227040000,2.2927800000
7318,Convenience_store,Giant Hypermarket Nusa Bestari,103.6653290000,1.4835060000
16751,Pet_store,Comel Pet Shop ,100.3834790000,5.4272680000
12536,Restaurant,Restoran Sentosa,101.8571730000,3.7940070000
280,KTM,Padang Jawa,101.4925000000,3.0522220000
5900,Convenience_store,7-Eleven,103.3457920000,3.8231770000
14003,Hotel,Regent Hotel,102.3292630000,3.4870710000
941,Petrol_station,PETRONAS - Pekan Nilai - New,101.7924880000,2.8021610000
11540,Restaurant,Hailam Kopitiam,102.3948190000,2.8100460000
10004,Bank,Rhb Bank Jerantut,102.3646400000,3.9377920000
1264,Petrol_station,Petronas Bagan Serai 1,100.5457810000,5.0045010000
15449,Cafe,Patin Tempoyak B.P,102.9435430000,1.8684000000
10495,Bank,Maybank,118.0572120000,5.8663040000
1096,Petrol_station,Petronas Rompin,102.5106200000,2.7024280000
16012,Cafe,Kedai Kopi Let's Rock,101.0616240000,4.5926360000
1483,Petrol_station,PETRONAS - Jalan Juaseh Bahau,102.3983510000,2.8099020000
9534,Bank,CIMB Bank,116.1554060000,5.3332730000
934,Petrol_station,Petronas S2 City Park,101.9130100000,2.6891730000
14745,Hotel,The Vintage Hotel,103.5831860000,1.4549070000
2610,Celcom,Celcom Tampalagus,115.6335470000,5.1403990000
4303,Petrol_station,Petron Taman Panchor Jaya,101.9917760000,2.7347490000
11966,Restaurant,Restaurant Moga Punjab,101.0756460000,4.5930780000
10736,Restaurant,Nandos@Queensbay,100.3066860000,5.3342550000
8281,Electronics_store,Senheng Electric (KL) Sdn Bhd,103.8676810000,1.5002770000
12154,Restaurant,Lim Guan,101.3091410000,3.9949130000
6160,Convenience_store,7-11 Sri Semantan,102.3821600000,3.4696580000
6860,Convenience_store,D'Mart Felda Bukit Permai,103.5194040000,1.7689040000
3666,Petrol_station,Shell,102.4143470000,3.4437100000
13471,Hotel,"Kuarters Institusi Pendidikan Kidurong, Jalan Tanjung Kidurong",113.0822860000,3.2359530000
6691,Convenience_store,Mydin Wholesale Emporium Kajang,101.7938400000,2.9911130000
15080,Cafe,mainroad cafe,102.4942890000,5.7385950000
3417,Petrol_station,Shell,101.7934710000,2.8020960000
8284,Electronics_store,Senheng Electric (KL) Sdn. Bhd. (Taman Molek JB Showroom),103.7862260000,1.5241210000
10197,Bank,Hong Leong,101.4375580000,3.0073960000
16846,Pet_store,Station 18 Pets Centre,101.0694300000,4.5449240000
16220,Cafe,BOOYA CAFE & BISTRO,103.7089470000,1.4990420000
811,Petrol_station,Petronas,103.5076300000,1.5088000000
789,Petrol_station,PETRONAS - Jalan Angsana / Bandar Ayer Itam (Farlim) - New,103.1861740000,1.9295630000
4497,Petrol_station,"Caltex Jalan Cheras, Taman Delima",101.7769880000,3.0176400000
10904,Restaurant,KFC @ Alor Star Mall,100.3611900000,6.0812930000
11261,Restaurant,Secret Recipe,118.3378650000,5.0244800000
7936,Pharmacy,Guardian,101.5656870000,3.2109850000
10340,Bank,Scotiabank,101.6103810000,3.1649660000
16486,Stadium,Stadium Juara,101.6471990000,3.1387960000
10013,Bank,Bank Simpanan Nasional Mentakab,102.3466900000,3.4838000000
2944,Petrol_station,Shell,100.5207350000,5.7044400000
290,Petrol_station,Petronas,101.7706780000,3.0407040000
9245,Bank,Menara Public Bank,103.7628670000,1.4619060000
8324,Electronics_store,Senheng Kepayan point,116.0948370000,5.9465610000
6412,Convenience_store,7-Eleven,101.9493940000,2.7139900000
15546,Cafe,Teja @ Wetland,101.6988490000,2.9522890000
13973,Hotel,Sungai Inki Resort,101.5883180000,3.6441750000
1055,Petrol_station,"Petronas @ Jalan Tun Mustapha, Labuan",115.2459090000,5.2913220000
11255,Restaurant,Noble House Seafood Restaurant,113.0469050000,3.1870810000
13122,Hotel,Rainbow Hotel,100.3582840000,6.0838230000
9056,Bank,Rhb Bank Jalan Tunku Osman,111.8256870000,2.2933640000
5443,Convenience_store,"7-eleven @ Sungai Ara, Bayan Lepas",100.2715660000,5.3249210000
11121,Restaurant,Kedai Makan Kak Mai,103.1449020000,1.6805000000
6390,Convenience_store,7-11 Jalan Jemaluang Mersing,103.8345850000,2.4268180000
14363,Hotel,Famiha Homestay Tanah Merah Kelantan,102.1306710000,5.8085350000
5662,Convenience_store,7-Eleven Malaysia Taman Kota Laksamana,102.2435090000,2.1953010000
1041,Petrol_station,Petronas,115.9486290000,5.1320320000
6306,Convenience_store,Perniagaan Econ,101.1254690000,4.5370890000
10177,Bank,M. Faizal M. Ali (Bank Simpanan Nasional),103.4089570000,4.7558350000
15516,Cafe,TEMPO LIBERO CAFE,102.5650010000,2.0324730000
198,Mall,Tesco Extra,101.6708970000,3.2213830000
8654,Bank,Maybank,117.8897640000,4.2446380000
13125,Hotel,The Regency Hotel Alor Star,100.3680920000,6.1183520000
5815,Convenience_store,CCK Fresh Mart Sdn. Bhd.,113.0912450000,3.1927290000
11335,Restaurant,Restoran Seri Pantai Jaya,103.3359650000,3.8309740000
1936,Maxis,Maxis @ Northern Point Cellular and Accessories,100.3080460000,5.4395760000
10348,Bank,Affin,100.7392650000,4.8505960000
5943,Convenience_store,"7-eleven @ Likas, Kota Kinabalu",116.1227540000,6.0168580000
17100,Pet_store,Pets Zone,116.1024450000,5.9387180000
15417,Cafe,Family Pastry Shop Sdn.Bhd,102.9504470000,1.8679270000
9286,Bank,Atm - Ambank Bintulu,113.0424440000,3.1715670000
4264,Petrol_station,Petron,101.7315100000,3.2223800000
12980,Hotel,Ecotel Hotel Butterworth,100.3770980000,5.4284420000
12691,Restaurant, LCT Restaurant,118.0524480000,5.8642740000
11572,Restaurant,Restoran Letchumy Villas,102.8151520000,2.5095630000
11068,Restaurant,LIM KEE RESTAURANT,102.2611190000,2.1945620000
3661,Petrol_station,Shell Mrr2 Taman Melati,101.7232760000,3.2343520000
10425,Bank,RHB Bank Berhad,110.3140020000,1.5138890000
11913,Restaurant,Yuen Kee Cafe,101.9069880000,3.5231530000
11212,Restaurant,AHZA Burger House,113.0719970000,3.1950530000
6756,Convenience_store,My Mart Mydin Sdn. Bhd,101.6067870000,3.1668270000
17115,Pet_store,C.C Pet Shop,101.1525860000,4.3108470000
